Name,Season,Height,Weight,Position,School,Class,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ORTG,DRTG,AST/TOV,NBA GP,NBA MPG,NBA WS,NBA WSP48,NBA BPM,NBA VORP,NBA PLUSMINUS
Muhammad-Ali Abdur-Rahkman,2017-18,6-4,190,SG,Michigan,Sr.,,41.0,41.0,1432,17.9,0.5539999999999999,0.519,0.47,0.311,534.0,2.3,11.0,6.7,17.2,1.5,0.5,5.9,19.2,3.8,2.5,6.3,0.17600000000000002,4.8,3.3,8.1,122.1,99.7,4.4,0,0,0,0,0,0,0
Trevon Bluiett,2017-18,6-5,215,SG,Xavier,Sr.,37.0,35.0,34.0,1200,21.3,0.608,0.551,0.545,0.426,618.0,3.0,14.9,9.3,13.3,1.2,0.8,11.2,25.5,4.0,1.4,5.4,0.179,7.1,0.8,7.9,121.8,105.8,1.24,0,0,0,0,0,0,0
Kyle Washington,2017-18,6-9,240,PF,Cincinnati,Sr.,103.0,36.0,34.0,838,21.3,0.56,0.535,0.171,0.235,345.0,8.3,18.2,13.3,3.6,0.6,7.0,11.0,24.5,1.8,2.3,4.2,0.2,0.0,4.3,4.3,112.8,88.0,0.31,28,10.1,0.4,.071,0.5,0.2,+9.8
Chris Chiozza,2017-18,6-0,175,PG,Florida,Sr.,44.0,34.0,32.0,1088,20.0,0.524,0.478,0.34700000000000003,0.299,449.0,1.8,13.7,7.5,36.1,3.5,0.4,14.5,19.5,2.6,1.9,4.5,0.165,5.0,3.4,8.4,116.1,99.5,3.41,0,0,0,0,0,0,0
Anas Mahmoud,2017-18,7-0,215,C,Louisville,Sr.,102.0,36.0,22.0,841,19.5,0.5429999999999999,0.551,0.0,0.293,254.0,8.6,14.8,11.9,8.0,2.0,12.4,16.9,16.3,0.9,1.8,2.7,0.128,0.1,9.7,9.8,105.4,95.3,0.78,0,0,0,0,0,0,0
Jock Landale,2017-18,6-11,255,C,Saint Mary's,Sr.,,36.0,36.0,1200,33.7,0.6679999999999999,0.644,0.021,0.445,721.0,12.6,26.7,20.2,13.5,0.7,3.2,12.9,30.3,6.3,2.2,8.5,0.282,6.9,2.5,9.4,129.4,98.5,0.86,62,29.8,2.4,.064,-2.0,0.0,-1.1
Kendrick Nunn,2017-18,6-3,190,SG,Oakland,Sr.,55.0,30.0,26.0,1136,23.8,0.58,0.547,0.565,0.236,693.0,2.7,11.0,7.0,22.9,2.2,0.9,11.6,32.5,3.4,1.1,4.5,0.16,6.5,-2.1,4.5,112.8,107.4,1.28,19,29.7,1.8,.149,2.4,0.6,+13.6
Zion Williamson,2018-19,6-6,280,PF,Duke,Fr.,5.0,33.0,33.0,990,40.8,0.7020000000000001,0.708,0.163,0.467,663.0,12.7,18.0,15.5,14.9,3.9,5.8,12.8,28.6,5.5,2.8,8.3,0.335,12.8,7.2,20.0,133.1,87.4,0.87,59,30.0,3.4,.093,0.4,1.1,+2.1
Ja Morant,2018-19,6-3,175,PG,Murray State,So.,,33.0,33.0,1207,31.6,0.612,0.5529999999999999,0.29600000000000004,0.512,913.0,3.9,12.7,8.6,51.8,2.7,2.3,20.5,33.3,5.8,2.4,8.2,0.273,7.9,2.0,9.9,119.3,95.8,1.95,56,30.4,-0.5,-0.015,-4.3,-1.0,-6.1
RJ Barrett,2018-19,6-7,210,SG,Duke,Fr.,1.0,38.0,38.0,1341,23.3,0.532,0.506,0.338,0.319,834.0,4.8,17.2,11.2,23.5,1.4,1.2,13.2,32.2,3.8,2.7,6.5,0.194,5.3,2.4,7.7,110.1,95.9,1.33,65,25.8,0.9,.026,-2.8,-0.3,-2.6
Coby White,2018-19,6-5,190,PG/SG,UNC,Fr.,21.0,35.0,35.0,999,19.2,0.556,0.516,0.523,0.293,538.0,1.3,11.3,6.4,24.4,2.0,1.3,15.5,26.8,2.4,1.7,4.1,0.165,5.8,2.3,8.1,110.6,98.9,1.54,41,29.7,1.7,.066,-3.0,-0.3,-5.7
Rui Hachimura,2018-19,6-8,235,SF/PF,Gonzaga,Jr.,152.0,37.0,37.0,1117,28.6,0.639,0.608,0.077,0.477,644.0,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,4.9,2.9,7.8,124.9,91.6,0.82,63,32.0,0.1,.001,-4.7,-1.4,+4.7
DeAndre Hunter,2018-19,6-7,225,SF/PF,Virginia,So.,91.0,38.0,38.0,1234,24.3,0.618,0.579,0.266,0.398,541.0,5.6,13.4,9.8,13.0,1.2,2.4,10.0,24.1,4.8,2.6,7.3,0.237,7.3,3.6,10.9,125.8,94.9,1.44,59,30.9,-1.3,-0.035,-5.6,-1.7,-2.1
Darius Garland,2018-19,6-2,175,PG,Vanderbilt,Fr.,13.0,5.0,5.0,139,23.6,0.657,0.639,0.426,0.29600000000000004,71.0,1.6,13.7,7.7,25.7,1.7,1.5,19.6,27.9,0.4,0.1,0.5,0.14800000000000002,5.1,-0.1,5.0,112.0,106.3,0.87,48,11.9,0.6,.050,-3.5,-0.2,-2.0
Nassir Little,2018-19,6-6,225,SF,UNC,Fr.,4.0,36.0,0.0,656,20.0,0.5489999999999999,0.504,0.19,0.365,323.0,9.2,16.8,13.0,6.4,1.5,3.3,13.0,25.2,1.4,1.2,2.7,0.163,2.1,2.7,4.7,110.1,96.8,0.5,9,10.2,0.2,.119,-0.9,0.0,+12.8
Keldon Johnson,2018-19,6-6,215,SG/SF,Kentucky,Fr.,12.0,37.0,36.0,1137,18.5,0.5579999999999999,0.521,0.316,0.416,466.0,5.5,16.5,11.3,10.4,1.5,0.6,11.8,22.7,2.9,2.0,4.9,0.171,4.3,2.5,6.8,115.7,98.3,1.0,56,12.7,0.8,.055,-4.1,-0.4,+2.0
Bruno Fernando,2018-19,6-10,240,C,Maryland,So.,175.0,34.0,33.0,1021,27.2,0.653,0.612,0.035,0.509,463.0,12.0,27.4,20.2,14.4,1.3,7.0,21.2,22.6,3.1,2.4,5.4,0.214,4.6,7.4,12.0,117.9,92.1,0.72,56,17.0,3.5,.176,0.1,0.5,-2.4
Jaxson Hayes,2018-19,6-11,220,PF/C,Texas,Fr.,126.0,32.0,21.0,747,27.0,0.7390000000000001,0.728,0.0,0.5920000000000001,280.0,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,0.23,4.8,7.3,12.1,138.7,95.6,0.31,63,23.9,-0.1,-0.004,-4.0,-0.8,+2.3
Jarrett Culver,2018-19,6-6,195,SG,Texas Tech,So.,312.0,38.0,38.0,1234,25.1,0.542,0.505,0.292,0.377,711.0,5.6,17.3,11.8,26.1,2.7,2.2,13.7,32.2,3.3,3.5,6.8,0.222,5.5,5.8,11.2,108.7,86.7,1.38,12,5.3,0.2,.175,2.1,0.1,-5.7
Mfiondu Kabengele,2018-19,6-10,255,PF/C,Florida State,So.,270.0,37.0,0.0,798,28.9,0.593,0.5379999999999999,0.199,0.55,444.0,11.5,20.1,15.8,3.2,1.5,8.3,10.4,28.5,3.0,1.8,4.8,0.242,3.9,3.9,7.8,120.5,92.9,0.23,57,19.5,1.9,.084,0.1,0.6,-0.3
Matisse Thybulle,2018-19,6-6,200,SG/SF,Washington,Sr.,116.0,36.0,36.0,1118,19.9,0.542,0.5,0.5589999999999999,0.248,333.0,3.0,9.0,6.0,13.5,6.7,8.4,17.9,17.2,1.3,3.1,4.3,0.154,2.7,10.0,12.7,104.7,88.0,1.17,58,26.7,-0.4,-0.011,-4.2,-0.9,+2.0
Cameron Reddish,2018-19,6-8,210,SG/SF,Duke,Fr.,2.0,36.0,35.0,1069,13.6,0.499,0.459,0.618,0.264,447.0,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,0.113,2.0,2.7,4.7,97.9,95.1,0.73,27,11.0,0.2,.039,-4.6,-0.2,+4.5
Romeo Langford,2018-19,6-6,210,SG,Indiana,Fr.,6.0,32.0,32.0,1090,19.9,0.542,0.491,0.316,0.491,508.0,4.8,12.8,8.9,14.2,1.3,2.7,12.2,26.1,2.4,1.6,4.0,0.14800000000000002,3.7,2.2,5.9,109.2,100.9,1.1,41,12.2,-0.4,-0.034,-4.9,-0.4,-5.4
Nickeil Alexander-Walker,2018-19,6-5,205,SG,Virginia Tech,So.,34.0,34.0,34.0,1167,21.9,0.586,0.546,0.387,0.359,543.0,1.8,13.0,7.6,24.6,3.4,2.3,17.1,26.5,3.1,2.5,5.5,0.189,4.7,4.3,9.0,111.9,94.6,1.39,0,0,0,0,0,0,0
PJ Washington,2018-19,6-8,230,PF,Kentucky,So.,15.0,35.0,33.0,1024,26.0,0.5920000000000001,0.5670000000000001,0.214,0.489,508.0,10.0,19.9,15.3,13.1,1.7,4.8,13.3,25.8,3.5,2.2,5.7,0.223,6.1,5.4,11.5,119.5,93.9,0.91,15,12.5,0.5,.124,-0.7,0.1,-17.8
Nicolas Claxton,2018-19,6-11,215,PF,Georgia,So.,231.0,32.0,32.0,1011,21.2,0.5329999999999999,0.49,0.215,0.644,414.0,8.4,20.6,14.9,12.2,1.9,8.0,14.7,22.1,1.8,1.7,3.5,0.13699999999999998,1.5,5.7,7.2,108.1,99.5,0.87,0,0,0,0,0,0,0
Bol Bol,2018-19,7-2,210,C,Oregon,Fr.,3.0,9.0,9.0,268,37.5,0.632,0.61,0.189,0.28,154.0,8.7,29.0,19.2,9.6,1.6,12.4,10.7,33.4,1.1,0.8,1.8,0.271,4.5,7.0,11.5,118.2,86.7,0.5,50,21.7,4.4,.192,3.5,1.5,+2.7
Brandon Clarke,2018-19,6-8,210,PF/C,Gonzaga,Jr.,,37.0,36.0,1040,37.2,0.6990000000000001,0.693,0.04,0.42,603.0,13.9,19.6,17.1,12.3,2.3,11.3,11.3,23.9,5.5,3.2,8.8,0.337,8.9,10.0,18.9,137.9,84.0,1.23,5,5.2,0.1,.119,2.7,0.0,-35.4
KZ Okpala,2018-19,6-8,210,SG/SF,Stanford,So.,45.0,29.0,29.0,949,18.1,0.5429999999999999,0.507,0.237,0.471,457.0,4.1,14.9,9.7,13.0,1.7,1.4,15.6,27.3,1.5,1.4,2.9,0.123,0.9,1.4,2.3,103.6,101.2,0.7,0,0,0,0,0,0,0
Chuma Okeke,2018-19,6-8,235,SF/PF,Auburn,So.,46.0,38.0,38.0,1105,24.5,0.597,0.5770000000000001,0.419,0.265,470.0,10.7,16.8,13.7,12.5,3.6,5.5,14.7,20.0,3.3,2.3,5.5,0.2,6.7,6.7,13.4,121.2,95.2,1.11,47,27.2,0.9,.033,-2.3,-0.1,-8.5
Tyler Herro,2018-19,6-6,195,SG,Kentucky,Fr.,40.0,37.0,37.0,1207,19.4,0.58,0.536,0.419,0.231,479.0,1.6,13.9,8.2,15.0,2.0,1.1,11.8,21.4,3.3,2.1,5.4,0.181,5.6,3.3,8.9,119.7,98.1,1.52,60,27.6,2.1,.062,-2.7,-0.3,-4.5
Eric Paschall,2018-19,6-7,255,PF,Villanova,Sr.,136.0,36.0,36.0,1301,19.0,0.57,0.528,0.461,0.415,556.0,4.2,16.1,10.1,12.9,1.2,1.6,13.6,24.7,3.2,1.5,4.7,0.14300000000000002,3.4,1.2,4.6,112.4,104.6,0.94,0,0,0,0,0,0,0
Dylan Windler,2018-19,6-7,195,SG/SF,Belmont,Sr.,,33.0,33.0,1097,30.4,0.6809999999999999,0.6509999999999999,0.518,0.304,636.0,6.8,27.3,17.7,13.6,2.3,1.7,11.8,25.7,4.9,2.3,7.2,0.262,8.0,1.4,9.5,129.1,94.7,1.22,49,20.3,1.8,.086,-0.2,0.5,-4.6
Cameron Johnson,2018-19,6-8,205,SF,UNC,Sr.,224.0,36.0,36.0,1076,24.9,0.648,0.621,0.504,0.264,545.0,6.5,13.3,10.0,13.8,2.1,1.1,10.3,21.8,4.3,1.9,6.2,0.229,9.9,3.2,13.0,131.2,98.2,1.59,30,16.5,0.8,.074,-1.9,0.0,+4.9
Naz Reid,2018-19,6-10,255,C,LSU,Fr.,15.0,34.0,32.0,926,19.4,0.544,0.507,0.23,0.35100000000000003,440.0,10.5,19.2,14.9,6.2,1.5,2.8,16.6,26.4,1.7,1.3,3.0,0.131,1.6,1.1,2.7,106.1,101.8,0.34,28,11.3,0.0,-0.002,-3.8,-0.1,-14.2
Ty Jerome,2018-19,6-5,195,PG,Virginia,Jr.,47.0,37.0,37.0,1256,22.9,0.555,0.532,0.484,0.222,547.0,1.8,13.1,7.8,32.6,3.0,0.1,11.9,23.4,4.3,2.9,7.2,0.228,8.1,3.9,12.0,120.4,92.2,3.31,10,6.2,0.0,-0.007,-6.2,-0.1,+15.8
Louis King,2018-19,6-8,195,SF,Oregon,Fr.,17.0,31.0,28.0,943,17.2,0.552,0.522,0.45,0.232,381.0,5.4,16.0,10.9,9.0,1.7,1.0,14.5,25.0,1.5,1.8,3.3,0.14,2.0,1.4,3.4,105.3,97.0,0.62,43,14.2,1.8,.146,-1.3,0.1,+1.3
Daniel Gafford,2018-19,6-10,240,PF/C,Arkansas,So.,36.0,32.0,32.0,919,28.7,0.652,0.66,0.0,0.596,469.0,11.1,22.5,16.8,6.0,1.8,8.7,15.5,26.0,2.8,1.8,4.6,0.199,3.6,4.9,8.6,116.3,95.7,0.3,50,23.2,0.3,.011,-3.7,-0.5,-5.6
Kevin Porter,2018-19,6-5,215,SG/SF,USC,Fr.,32.0,21.0,4.0,464,16.2,0.5589999999999999,0.561,0.433,0.293,185.0,4.8,15.0,10.0,12.0,2.1,2.6,17.9,23.3,0.5,0.7,1.2,0.1,1.3,1.6,2.9,100.2,101.0,0.77,35,9.0,0.1,.012,-4.9,-0.2,-14.9
Carsen Edwards,2018-19,6-0,200,PG,Purdue,Jr.,106.0,36.0,36.0,1275,23.2,0.541,0.49,0.541,0.314,787.0,1.3,10.6,6.0,18.3,2.3,1.0,12.3,37.3,4.0,1.6,5.6,0.17600000000000002,6.5,-0.2,6.2,109.9,103.4,0.92,16,18.3,0.5,.078,-3.3,-0.1,+3.2
Jalen McDaniels,2018-19,6-9,190,SF/PF,San Diego State,So.,159.0,34.0,34.0,1055,20.7,0.525,0.4920000000000001,0.165,0.279,515.0,7.3,22.6,15.1,16.2,2.1,1.8,13.7,28.7,1.8,2.2,4.0,0.151,0.4,2.3,2.6,103.9,95.1,0.88,45,22.6,-0.1,-0.003,-4.3,-0.6,+0.4
Ky Bowman,2018-19,6-2,180,PG,Boston College,Jr.,324.0,31.0,30.0,1220,19.6,0.527,0.486,0.435,0.32,575.0,2.3,18.1,10.3,22.8,2.1,1.6,13.9,26.9,2.3,1.6,3.9,0.128,4.2,1.8,6.0,105.6,102.7,1.39,35,7.7,0.3,.057,-3.5,-0.1,-4.2
Terance Mann,2018-19,6-6,205,SG,Florida State,Sr.,97.0,37.0,36.0,1174,18.9,0.603,0.557,0.265,0.426,450.0,9.1,14.3,11.7,15.6,1.2,1.2,15.7,17.5,3.2,1.9,5.1,0.174,5.7,4.0,9.7,122.5,99.7,1.45,10,5.3,-0.1,-0.118,-11.9,-0.1,+8.6
DaQuan Jeffries,2018-19,6-5,215,SF,Tulsa,Sr.,,31.0,31.0,871,22.2,0.617,0.584,0.447,0.4,383.0,5.6,15.9,11.1,14.5,2.0,5.2,13.5,22.5,2.3,1.5,3.9,0.177,5.0,4.1,9.1,116.5,98.2,1.1,1,2.0,0.0,.010,-7.0,0.0,+97.0
Jordan Bone,2018-19,6-3,180,PG,Tennessee,Jr.,144.0,37.0,37.0,1219,18.9,0.562,0.528,0.353,0.228,545.0,1.9,8.5,5.5,30.3,1.2,0.4,14.3,21.3,3.5,1.3,4.8,0.158,5.5,-0.2,5.3,118.1,105.2,2.91,62,15.6,1.5,.075,-2.6,-0.1,+2.9
Justin Wright-Foreman,2018-19,6-2,190,PG/SG,Hofstra,Sr.,,35.0,35.0,1321,28.9,0.637,0.596,0.401,0.319,844.0,1.2,11.5,6.6,17.4,1.3,0.6,10.9,33.0,6.3,1.0,7.4,0.223,7.0,-3.7,3.2,123.8,108.7,1.12,15,10.1,0.2,.051,-3.7,-0.1,+5.1
Grant Williams,2018-19,6-7,240,PF,Tennessee,Jr.,207.0,37.0,37.0,1181,30.6,0.6459999999999999,0.5820000000000001,0.111,0.627,686.0,8.5,17.4,13.3,18.5,2.0,5.4,13.4,26.4,5.6,2.3,7.9,0.267,8.4,5.1,13.5,128.7,96.3,1.41,3,10.3,-0.1,-0.080,-10.2,-0.1,-41.4
Jaylen Nowell,2018-19,6-4,200,PG/SG,Washington,So.,63.0,36.0,36.0,1240,20.3,0.5920000000000001,0.561,0.267,0.281,567.0,3.5,14.9,9.3,20.8,2.2,0.8,17.7,25.3,2.9,2.1,5.0,0.162,3.4,1.8,5.3,110.3,98.5,1.06,64,17.0,3.0,.133,1.3,0.9,+5.7
Zylan Cheatham,2018-19,6-8,220,SF/PF,Arizona State,Sr.,76.0,34.0,34.0,1102,18.7,0.578,0.5539999999999999,0.093,0.6940000000000001,441.0,7.2,26.9,17.1,18.8,1.4,3.0,22.4,19.9,1.7,2.2,3.9,0.142,1.4,5.3,6.7,106.8,96.1,1.05,19,7.1,0.1,.042,-5.4,-0.1,+8.9
Terence Davis,2018-19,6-4,190,PG/SG,Ole Miss,Sr.,211.0,33.0,32.0,1024,21.1,0.555,0.525,0.434,0.251,499.0,4.5,17.5,11.2,22.9,3.0,2.2,16.8,27.0,2.2,1.6,3.8,0.15,4.0,3.3,7.3,108.0,100.0,1.25,0,0,0,0,0,0,0
Oshae Brissett,2018-19,6-8,205,SF,Syracuse,So.,137.0,34.0,34.0,1121,16.1,0.475,0.433,0.297,0.401,431.0,7.5,18.0,12.8,11.8,1.8,3.4,13.4,23.5,1.1,2.0,3.1,0.11,0.5,3.2,3.7,99.8,98.2,0.88,13,7.9,0.2,.096,-1.9,0.0,+5.2
Jontay Porter,2018-19,6-11,210,PF/C,Missouri,So.,25.0,33.0,7.0,808,21.7,0.5670000000000001,0.521,0.462,0.4370000000000001,341.0,7.7,23.2,16.0,19.6,2.1,7.3,18.0,22.5,1.8,1.9,3.6,0.179,3.6,7.5,11.1,112.1,93.5,1.17,0,0,0,0,0,0,0
Jaylen Hoard,2018-19,6-8,215,SF/PF,Wake Forest,Fr.,26.0,31.0,30.0,936,18.1,0.519,0.476,0.16,0.383,399.0,9.0,19.6,14.0,12.3,1.2,2.5,16.6,24.6,1.3,0.7,1.9,0.083,1.0,1.4,2.4,102.3,109.0,0.6,3,3.7,0.0,-0.191,-15.5,0.0,-10.1
Kenny Wooten,2018-19,6-9,230,PF/C,Oregon,So.,134.0,34.0,27.0,817,16.3,0.609,0.589,0.006999999999999999,0.438,211.0,7.1,16.5,11.9,5.2,1.0,12.5,21.4,14.7,1.0,1.8,2.8,0.136,-1.2,9.2,7.9,107.5,93.4,0.46,2,5.0,0.0,-0.227,-11.3,0.0,-41.0
Isaiah Roby,2018-19,6-8,215,SF/PF,Nebraska,Jr.,149.0,35.0,35.0,1093,19.7,0.532,0.4970000000000001,0.258,0.408,416.0,6.6,17.7,12.1,12.5,2.4,6.4,15.2,21.6,1.7,2.2,3.8,0.14,2.2,5.8,8.0,105.6,96.0,0.97,5,8.2,-0.1,-0.084,-8.3,-0.1,-32.1
Marial Shayok,2018-19,6-6,195,SG/SF,Iowa State,Sr.,125.0,34.0,34.0,1118,22.5,0.612,0.573,0.398,0.266,577.0,5.1,11.6,8.6,12.2,1.7,0.8,14.9,28.2,3.3,1.3,4.7,0.166,6.1,0.2,6.2,114.0,104.1,0.74,0,0,0,0,0,0,0
Zach Norvell,2018-19,6-6,205,SG,Gonzaga,So.,107.0,37.0,36.0,1135,21.1,0.589,0.55,0.625,0.251,535.0,3.2,11.5,7.9,16.1,2.3,0.3,10.2,22.6,3.7,2.4,6.2,0.218,7.1,2.5,9.5,122.9,94.0,2.19,6,4.0,0.1,.102,1.0,0.0,+10.6
Jaylen Hands,2018-19,6-3,180,PG,UCLA,So.,23.0,33.0,33.0,1029,18.5,0.537,0.499,0.462,0.285,514.0,1.3,10.5,6.1,36.5,2.3,0.5,19.5,24.6,2.0,1.0,3.0,0.117,4.3,0.0,4.3,107.1,106.7,1.91,2,2.0,0.0,-0.022,-4.1,0.0,-60.6
Tacko Fall,2018-19,7-6,290,C,UCF,Sr.,150.0,33.0,33.0,822,25.6,0.647,0.748,0.0,0.7909999999999999,330.0,12.5,21.2,17.2,4.2,0.6,11.5,17.2,21.8,1.9,2.0,3.9,0.189,1.9,6.8,8.6,113.0,90.7,0.25,0,0,0,0,0,0,0
Kyle Guy,2018-19,6-2,170,PG/SG,Virginia,Jr.,34.0,38.0,38.0,1345,20.4,0.609,0.585,0.639,0.19,521.0,2.7,12.6,7.9,11.9,1.3,0.2,9.9,22.7,4.2,2.6,6.8,0.201,8.1,2.0,10.1,121.6,96.4,1.47,11,3.2,0.2,.244,2.4,0.0,-13.3
Simi Shittu,2018-19,6-10,230,PF,Vanderbilt,Fr.,7.0,32.0,31.0,854,14.7,0.498,0.47,0.064,0.539,353.0,6.9,21.2,14.2,16.5,1.4,2.0,20.9,26.3,0.1,1.1,1.2,0.056,-2.6,2.3,-0.3,91.8,103.3,0.63,2,2.5,0.0,.110,7.8,0.0,-65.1
Tyler Cook,2018-19,6-8,245,PF,Iowa,Jr.,74.0,33.0,33.0,1016,19.3,0.547,0.51,0.018000000000000002,0.5920000000000001,482.0,8.2,20.1,14.2,16.6,1.3,2.0,17.4,26.0,1.8,1.2,3.1,0.121,1.8,2.3,4.2,105.5,104.0,0.87,29,22.0,0.7,.052,-3.9,-0.3,+2.7
Talen Horton-Tucker,2018-19,6-4,235,SG/SF,Iowa State,Fr.,67.0,35.0,34.0,952,17.2,0.488,0.47,0.416,0.23,403.0,2.9,16.7,10.2,16.2,2.8,2.7,12.4,26.2,1.0,1.7,2.7,0.114,1.5,3.1,4.6,100.0,98.2,1.37,0,0,0,0,0,0,0
Luguentz Dort,2018-19,6-4,220,SG,Arizona State,Fr.,79.0,34.0,33.0,1072,16.5,0.518,0.467,0.409,0.481,524.0,4.4,10.0,7.3,15.1,2.7,0.8,15.8,27.9,1.5,1.6,3.1,0.115,2.2,1.5,3.6,101.6,101.0,0.8,0,0,0,0,0,0,0
Charlie Brown,2018-19,6-7,200,SG,St. Joseph's,So.,,32.0,31.0,1139,21.9,0.55,0.496,0.371,0.33799999999999997,577.0,6.4,13.0,9.7,10.1,1.7,2.7,9.6,28.0,2.8,1.0,3.9,0.136,4.3,-0.7,3.6,110.2,107.1,0.81,5,2.2,-0.1,-0.285,-17.3,0.0,-63.2
Lindell Wigginton,2018-19,6-2,190,PG,Iowa State,So.,40.0,25.0,2.0,649,20.1,0.564,0.513,0.5,0.5589999999999999,321.0,3.4,13.9,8.9,15.0,1.7,1.5,14.1,27.6,1.6,0.9,2.5,0.154,4.5,0.5,5.0,110.6,102.6,1.08,27,10.9,0.1,.020,-5.3,-0.2,-2.2
Miye Oni,2018-19,6-5,205,SG,Yale,Jr.,,29.0,28.0,898,22.0,0.561,0.515,0.398,0.35600000000000004,485.0,2.6,18.6,11.3,20.9,1.6,4.3,14.5,28.4,2.1,1.6,3.7,0.165,2.4,1.6,4.0,109.0,98.4,1.37,0,0,0,0,0,0,0
Admiral Schofield,2018-19,6-5,240,SF,Tennessee,Sr.,341.0,37.0,37.0,1175,20.1,0.562,0.5479999999999999,0.353,0.171,543.0,4.5,16.4,10.9,12.0,1.6,1.7,11.4,26.2,2.7,1.9,4.6,0.156,4.2,1.4,5.6,110.6,99.6,1.07,0,0,0,0,0,0,0
Tyus Battle,2018-19,6-6,205,SG,Syracuse,Jr.,33.0,32.0,32.0,1162,18.1,0.531,0.479,0.3,0.397,515.0,2.0,8.1,5.1,16.0,1.9,1.0,9.9,25.4,2.6,1.4,4.1,0.14,3.5,0.3,3.8,110.7,104.0,1.4,0,0,0,0,0,0,0
Aubrey Dawkins,2018-19,6-6,205,SG/SF,UCF,Jr.,396.0,33.0,33.0,1101,19.5,0.59,0.556,0.463,0.248,456.0,3.7,12.6,8.5,9.2,1.8,1.0,11.0,23.3,2.8,2.0,4.8,0.174,4.9,1.7,6.6,115.4,97.7,0.85,9,5.9,-0.1,-0.109,-8.9,-0.1,-8.1
James Palmer,2018-19,6-6,210,SG,Nebraska,Sr.,130.0,36.0,36.0,1266,20.6,0.4970000000000001,0.426,0.37,0.488,683.0,3.4,9.7,6.5,18.2,2.4,1.2,9.8,32.1,2.8,1.7,4.5,0.142,4.2,0.4,4.5,105.9,102.6,1.39,4,2.8,0.1,.451,13.7,0.0,-0.2
Ignas Brazdeikis,2018-19,6-7,220,SF,Michigan,Fr.,108.0,37.0,37.0,1096,21.4,0.573,0.531,0.35100000000000003,0.369,486.0,4.6,16.1,10.5,6.1,1.5,1.7,8.8,26.1,2.8,2.7,5.5,0.201,4.3,3.2,7.4,113.1,91.0,0.67,0,0,0,0,0,0,0
Shamorie Ponds,2018-19,6-1,180,PG,St. John's,Jr.,45.0,33.0,33.0,1159,26.9,0.5760000000000001,0.521,0.386,0.384,675.0,3.1,10.2,6.6,29.2,4.1,0.9,10.3,27.1,4.3,1.7,6.0,0.205,7.8,1.3,9.1,119.2,101.5,2.6,18,17.6,0.5,.081,-1.0,0.1,+7.7
D'Marcus Simonds,2018-19,6-3,195,PG/SG,Georgia State,Jr.,196.0,34.0,34.0,1214,17.1,0.501,0.467,0.381,0.3720000000000001,634.0,2.4,12.8,7.7,21.0,2.0,3.3,16.7,31.2,1.0,1.4,2.4,0.079,-1.5,0.1,-1.4,96.4,104.6,0.98,57,22.4,-1.2,-0.047,-6.6,-1.5,+0.6
Caleb Martin,2018-19,6-6,200,SG/SF,Nevada,Sr.,57.0,34.0,33.0,1161,22.7,0.5579999999999999,0.517,0.644,0.402,613.0,2.9,13.5,8.3,16.3,2.4,2.6,9.7,27.8,3.4,2.4,5.9,0.202,5.9,2.4,8.3,114.4,94.7,1.52,4,2.8,0.0,.003,-21.3,-0.1,+14.0
Jordan Poole,2018-19,6-5,190,PG/SG,Michigan,So.,89.0,37.0,37.0,1224,16.0,0.573,0.5379999999999999,0.55,0.244,431.0,0.8,9.3,5.2,13.0,2.0,0.7,12.2,20.9,2.2,2.7,4.9,0.16,4.7,4.0,8.7,109.5,93.2,1.4,1,3.0,0.0,.282,5.5,0.0,+55.7
Dewan Hernandez,2018-19,6-10,235,C,Miami,Jr.,23.0,32.0,32.0,825,22.1,0.6,0.5760000000000001,0.012,0.40399999999999997,339.0,9.3,20.8,15.1,3.4,1.1,4.1,12.6,21.7,2.0,1.5,3.5,0.16899999999999998,2.7,1.8,4.5,116.5,98.9,0.32,0,0,0,0,0,0,0
Marques Bolden,2018-19,6-11,250,C,Duke,Jr.,16.0,35.0,21.0,665,18.8,0.622,0.579,0.061,0.64,197.0,11.1,13.3,12.3,3.6,1.6,8.5,14.4,12.1,1.5,1.5,3.0,0.18,3.1,7.1,10.2,127.8,93.1,0.64,0,0,0,0,0,0,0
Aric Holman,2018-19,6-10,225,PF,Mississippi State,Sr.,98.0,34.0,20.0,830,22.2,0.585,0.565,0.429,0.273,323.0,10.6,19.4,15.1,9.3,2.1,7.3,15.6,19.7,2.0,1.4,3.4,0.16399999999999998,4.3,5.3,9.6,117.2,99.6,0.82,29,8.7,0.2,.046,-1.3,0.1,-14.4
Matt Morgan,2018-19,6-2,180,SG,Cornell,Sr.,,31.0,31.0,1000,27.8,0.682,0.636,0.57,0.4270000000000001,605.0,0.8,14.9,8.2,24.3,2.5,0.9,17.1,32.2,3.6,1.5,5.1,0.205,8.8,-1.2,7.5,115.6,100.6,0.89,0,0,0,0,0,0,0
